"JFM9","John 2:9","When the chief servant tasted the water (after it had become wine), he did not know where it came from &mdash; though the servants who had drawn the water knew. He called the groom 
"JFM10","John 2:10","and told him, &ldquo;Everyone sets out the fine wine first, then, after people have drunk freely, the inferior. But you have kept the fine wine until now.&rdquo;"
"JFM11","John 2:11","Jesus performed this first sign in Cana of Galilee. He displayed His glory, and His disciples believed in Him."
"TWOTHS1","John 16:5","&ldquo;But now I am going away to Him who sent Me, and not one of you asks Me, &lsquo;Where are You going? &rsquo;"
"TWOTHS2","John 16:6","Yet, because I have spoken these things to you, sorrow has filled your heart."
"TWOTHS3","John 16:7","Nevertheless, I am telling you the truth. It is for your benefit that I go away, because if I don&rsquo;t go away the Counselor will not come to you. If I go, I will send Him to you."
"TWOTHS4","John 16:8","When He comes, He will convict the world about sin, righteousness, and judgment:"
"TWOTHS5","John 16:9","About sin, because they do not believe in Me;"
"TWOTHS6","John 16:10","about righteousness, because I am going to the Father and you will no longer see Me;"
"TWOTHS7","John 16:11","and about judgment, because the ruler of this world has been judged."
"TWOTHS8","John 16:12","&ldquo;I still have many things to tell you, but you can&rsquo;t bear them now."
"TWOTHS9","John 16:13","When the Spirit of truth comes, He will guide you into all the truth. For He will not speak on His own, but He will speak whatever He hears. He will also declare to you what is to come."
"TWOTHS10","John 16:14","He will glorify Me, because He will take from what is Mine and declare it to you."
"TWOTHS11","John 16:15","Everything the Father has is Mine. This is why I told you that He takes from what is Mine and will declare it to you."
"TCOS1","Acts 9:1","Meanwhile, Saul was still breathing threats and murder against the disciples of the Lord. He went to the high priest 
"TCOS2","Acts 9:2","and requested letters from him to the synagogues in Damascus, so that if he found any men or women who belonged to the Way, he might bring them as prisoners to Jerusalem. 
"TCOS3","Acts 9:3","As he traveled and was nearing Damascus, a light from heaven suddenly flashed around him. 
"TCOS4","Acts 9:4","Falling to the ground, he heard a voice saying to him, &ldquo;Saul, Saul, why are you persecuting Me? &rdquo;"
"TCOS5","Acts 9:5","&ldquo;Who are You, Lord? &rdquo; he said." &ldquo;I am Jesus, the One you are persecuting,&rdquo; He replied. 
"TCOS6","Acts 9:6","&ldquo;But get up and go into the city, and you will be told what you must do.&rdquo;"
"TCOS7","Acts 9:7","The men who were traveling with him stood speechless, hearing the sound but seeing no one. 
"TCOS8","Acts 9:8","Then Saul got up from the ground, and though his eyes were open, he could see nothing. So they took him by the hand and led him into Damascus. 
"TCOS9","Acts 9:9","He was unable to see for three days and did not eat or drink."
"TCOS10","Acts 9:10","There was a disciple in Damascus named Ananias. And the Lord said to him in a vision, &ldquo;Ananias! &rdquo;" &ldquo;Here I am, Lord! &rdquo; he said."
"TCOS11","Acts 9:11","&ldquo;Get up and go to the street called Straight,&rdquo; the Lord said to him, &ldquo;to the house of Judas, and ask for a man from Tarsus named Saul, since he is praying there. 
"TCOS12","Acts 9:12","In a vision he has seen a man named Ananias coming in and placing his hands on him so he can regain his sight.&rdquo;"
"TCOS13","Acts 9:13","&ldquo;Lord,&rdquo; Ananias answered, &ldquo;I have heard from many people about this man, how much harm he has done to Your saints in Jerusalem. 
"TCOS14","Acts 9:14","And he has authority here from the chief priests to arrest all who call on Your name.&rdquo;"
"TCOS15","Acts 9:15","But the Lord said to him, &ldquo;Go! For this man is My chosen instrument to take My name to Gentiles, kings, and the Israelites. 
"TCOS16","Acts 9:16","I will show him how much he must suffer for My name! &rdquo;"
"TCOS17","Acts 9:17","So Ananias left and entered the house. Then he placed his hands on him and said, &ldquo;Brother Saul, the Lord Jesus, who appeared to you on the road you were traveling, has sent me so that you can regain your sight and be filled with the Holy Spirit.&rdquo;"
"TCOS18","Acts 9:18","At once something like scales fell from his eyes, and he regained his sight. Then he got up and was baptized. 
"TCOS19","Acts 9:19","And after taking some food, he regained his strength." Saul was with the disciples in Damascus for some days. 
"TCOS20","Acts 9:20","Immediately he began proclaiming Jesus in the synagogues: &ldquo;He is the Son of God.&rdquo;"
"TCOS21","Acts 9:21","But all who heard him were astounded and said, &ldquo;Isn&rsquo;t this the man who, in Jerusalem, was destroying those who called on this name and then came here for the purpose of taking them as prisoners to the chief priests? &rdquo;"
"TCOS22","Acts 9:22","But Saul grew more capable and kept confounding the Jews who lived in Damascus by proving that this One is the Messiah."
"TCOS23","Acts 9:23","After many days had passed, the Jews conspired to kill him, 
"TCOS24","Acts 9:24","but their plot became known to Saul. So they were watching the gates day and night intending to kill him, 
"TCOS25","Acts 9:25","but his disciples took him by night and lowered him in a large basket through an opening in the wall."
"TCOS26","Acts 9:26","When he arrived in Jerusalem, he tried to associate with the disciples, but they were all afraid of him, since they did not believe he was a disciple. 
"TCOS27","Acts 9:27","Barnabas, however, took him and brought him to the apostles and explained to them how Saul had seen the Lord on the road and that He had talked to him, and how in Damascus he had spoken boldly in the name of Jesus. 
"TCOS28","Acts 9:28","Saul was coming and going with them in Jerusalem, speaking boldly in the name of the Lord. 
"TCOS29","Acts 9:29","He conversed and debated with the Hellenistic Jews, but they attempted to kill him. 
"TCOS30","Acts 9:30","When the brothers found out, they took him down to Caesarea and sent him off to Tarsus."
"TLC1","1 Corinthians 13:1","If I speak human or angelic languages but do not have love, I am a sounding gong or a clanging cymbal."
"TLC2","1 Corinthians 13:2","If I have the gift of prophecy and understand all mysteries and all knowledge, and if I have all faith so that I can move mountains but do not have love, I am nothing."
"TLC3","1 Corinthians 13:3","And if I donate all my goods to feed the poor, and if I give my body in order to boast but do not have love, I gain nothing."
"TLC4","1 Corinthians 13:4","Love is patient, love is kind. Love does not envy, is not boastful, is not conceited,"
"TLC5","1 Corinthians 13:5","does not act improperly, is not selfish, is not provoked, and does not keep a record of wrongs."
"TLC6","1 Corinthians 13:6","Love finds no joy in unrighteousness but rejoices in the truth."
"TLC7","1 Corinthians 13:7","It bears all things, believes all things, hopes all things, endures all things."
"TLC8","1 Corinthians 13:8","Love never ends. But as for prophecies, they will come to an end; as for languages, they will cease; as for knowledge, it will come to an end."
"TLC9","1 Corinthians 13:9","For we know in part, and we prophesy in part."
"TLC10","1 Corinthians 13:10","But when the perfect comes, the partial will come to an end."
"TLC11","1 Corinthians 13:11","When I was a child, I spoke like a child, I thought like a child, I reasoned like a child. When I became a man, I put aside childish things."
"TLC12","1 Corinthians 13:12","For now we see indistinctly, as in a mirror, but then face to face. Now I know in part, but then I will know fully, as I am fully known."
"TLC13","1 Corinthians 13:13","Now these three remain: faith, hope, and love. But the greatest of these is love."
